X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,ADDRESS_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-77.030591484417542,38.922711457536209,1217,Ward 1,"1315 Clifton St NW, Washington, District of Columbia 20009",Clifton Street,Under Construction,DHCD OP,17,38.922797,-77.030748,0,13,0,4,0,15-03,232073,397347.42,139426.04,1315 CLIFTON STREET NW,2019-12-30T04:00:25.000Z
-76.991224418593163,38.878982794088508,1218,Ward 6,"900 11th St SE, Washington, District of Columbia 20003",Kipling House,Completed 2015 to Date,DHCD,5,38.878877,-76.991104,0,3,0,2,0,,156006,400761.65,134571.4,900 11TH STREET SE,2019-12-30T04:00:25.000Z
-76.995289954987143,38.893975048055289,1219,Ward 6,"300 8th St NE, Washington, District of Columbia 20002",300 8th St NE,Under Construction,DHCD,5,38.894018,76.995329,0,0,0,5,0,,42709,400408.8,136235.63,300 8TH STREET NE,2019-12-30T04:00:25.000Z
-77.007864126657296,38.875590837195787,1220,Ward 6,"1201 Half St SE, Washington, District of Columbia 20003",West Half St,Under Construction,DHCD,11,38.875173,-77.007865,0,3,0,8,0,,309535,399317.8,134194.86,1201 HALF STREET SE,2019-12-30T04:00:25.000Z
-76.987140622725022,38.878249312778337,1221,Ward 6,"1331 K Street SE, Washington, District of Columbia 20003",1329 & 1331 K ST Condos,Under Construction,DHCD,1,38.878224,-76.98716,0,1,0,0,0,,67040,401116.01,134490.02,1331 K STREET SE,2019-12-30T04:00:25.000Z
-76.980250920809794,38.855405629511296,1222,Ward 8,"1710 Gainesville St SE, Washington, District of Columbia 20020",Gainesville Court 3,Under Construction,DHCD,2,38.855325,-76.980255,0,0,0,2,0,,313029,401714.38,131954.31,1710 GAINESVILLE STREET SE,2019-12-30T04:00:25.000Z
-77.026427724637088,38.925961954805743,1223,Ward 1,"1009 Girard St NW, Washington, District of Columbia 20001",Girard Street Green,Completed 2015 to Date,DHCD,2,38.925954,-77.026425,0,2,0,0,0,,315737,397708.59,139786.76,1009 GIRARD STREET NW,2019-12-30T04:00:25.000Z
-76.971952272497461,38.862170781573539,1225,Ward 8,"2327 Good Hope Road Southeast, Washington, District of Columbia 20020",Woodmont Crossing,Completed 2015 to Date,DHCD,176,38.862163,-76.97195,0,0,176,0,0,,,402434.455951433,132705.479124388,,2019-12-30T04:00:25.000Z
-76.980639150240265,38.904785914781506,1226,Ward 5,"1122 Bladensburg Road Northeast, Washington, District of Columbia 20002",1122-1124 Bladensburg Rd NE,Under Construction,DHCD,4,38.9046,-76.980798,0,2,0,2,0,,73518,401679.52,137435.89,1122 BLADENSBURG ROAD NE,2019-12-30T04:00:25.000Z
-76.991355268114333,38.882433467997252,1227,Ward 6,"1101 Pennsylvania Avenue Southeast, Washington, District of Columbia 20003",Penn 11,Completed 2015 to Date,DHCD,3,38.882384,-76.991329,0,2,0,1,0,,74406,400750.26,134954.45,1101 PENNSYLVANIA AVENUE SE,2019-12-30T04:00:25.000Z
-76.9766412746024,38.872766783538154,1228,Ward 8,"1928 Naylor Road Southeast, Washington, District of Columbia 20020",MEDES,Under Construction,DHCD,3,38.872759,-76.976639,0,0,3,0,0,,,402027.19724255,133881.598766196,,2019-12-30T04:00:25.000Z
-76.986625802500583,38.8826220182494,1229,Ward 6,"1339 E Street Southeast, Washington, District of Columbia 20003",Lockwood Apartments,Completed 2015 to Date,DHCD OP,13,38.882642,-76.986649,0,8,0,5,0,15-33,289426,401160.61,134975.43,1339 E STREET SE,2019-12-30T04:00:25.000Z
-77.017962501613596,38.913202094494345,1230,Ward 6,"1720 New Jersey Avenue Northwest, Washington, District of Columbia 20001",The Hoxton,Completed 2015 to Date,DHCD,1,38.913194,-77.01796,0,1,0,0,0,,218457,398442.35,138370.13,1720 NEW JERSEY AVENUE NW,2019-12-30T04:00:25.000Z
-76.934642303325404,38.903090981925381,1231,Ward 7,"4726 Sheriff Road Northeast, Washington, District of Columbia 20019",Sheriff Road Apartments,Under Construction,DHCD,2,38.903084,76.93464,0,1,0,1,0,,311494,405669.33,137249.59,4726 SHERIFF ROAD NE,2019-12-30T04:00:25.000Z
-76.927170176602914,38.898831103031668,1232,Ward 7,"5110 Nannie Helen Burroughs Avenue Northeast, Washington, District of Columbia 20019",Deanwood Town Center,Pipeline,DMPED DHCD OP,183,38.8987,-76.926988,61,0,104,18,0,17-19,288501,406317.84,136777.2,5110 NANNIE HELEN BURROUGHS AVENUE NE,2019-12-30T04:00:25.000Z
-77.030396933204983,38.973819441109555,1233,Ward 4,"1322 Main Drive Northwest, Washington, District of Columbia 20307",Walter Reed - TPWR,Completed 2015 to Date,DMPED,80,38.973812,-77.030395,16,64,0,0,0,,316864,397366.18,145099.48,1322 MAIN DRIVE NW,2019-12-30T04:00:25.000Z
-76.996659897410026,38.828907728100816,1234,Ward 8,"4201 7th Street Southeast, Washington, District of Columbia 20032",Belmont Crossing,Completed 2015 to Date,DHCD,275,38.8289,-76.996658,0,0,275,0,0,,149585,400290.22,129012.68,4201 7TH STREET SE,2019-12-30T04:00:25.000Z
-76.997510441306702,38.927102937545108,1236,Ward 5,"617 Hamlin Street Northeast, Washington, District of Columbia 20017",Brookland Place Apartments,Under Construction,DHCD,80,38.927095,-76.997508,15,0,65,0,0,,4114,400216.07,139913.09,617 HAMLIN STREET NE,2019-12-30T04:00:25.000Z
-77.014899392200689,38.90069046885732,1237,Ward 6,"811 3rd Street Northwest, Washington, District of Columbia 20001",Liberty Place Apartments,Under Construction,DMPED DHCD,142,38.900683,-77.014897,22,49,4,67,0,,311690,398707.78,136981.19,811 3RD STREET NW,2019-12-30T04:00:25.000Z
-77.032498642328719,38.957667896503089,1238,Ward 4,"5610 Colorado Avenue Northwest, Washington, District of Columbia 20011",5610 Colorado,Pipeline,DHCD,34,38.95766,-77.032496,2,32,0,0,0,,257901,397183.42,143306.57,5610 COLORADO AVENUE NW,2019-12-30T04:00:25.000Z
-76.93472479932008,38.883239005079623,1239,Ward 7,"4701 Benning Road Southeast, Washington, District of Columbia 20019",BEN-E Cooperative,Completed 2015 to Date,DHCD,29,38.883232,-76.934723,3,25,1,0,0,,18411,405663.75,135045.86,4701 BENNING ROAD SE,2019-12-30T04:00:25.000Z
-77.016123559864951,38.949544580976863,1240,Ward 4,"301 Delafield Place Northwest, Washington, District of Columbia 20011",301 Delafield Place,Completed 2015 to Date,DHCD,23,38.949519,-77.016119,7,9,0,7,0,,243897,398602.55,142404.43,301 DELAFIELD PLACE NW,2019-12-30T04:00:25.000Z
-76.969642909234622,38.871794439560141,1241,Ward 7,"2530 Park Place Southeast, Washington, District of Columbia 20020",2530-2532 Park Place SE,Under Construction,DHCD,21,38.871787,-76.969641,0,21,0,0,0,,46174,402634.53,133773.84,2530 PARK PLACE SE,2019-12-30T04:00:25.000Z
-76.988723131420215,38.865503574646219,1242,Ward 8,"1221 v Street Southeast, Washington, District of Columbia 20020",1221 V Street SE,Pipeline,DHCD,39,38.865385,-76.988415,7,14,18,0,0,,318770,400978.87,133075.13,1221 V STREET SE,2019-12-30T04:00:25.000Z
-77.020269899381191,38.955614429771472,1243,Ward 4,"505 Jefferson Street Northwest, Washington, District of Columbia 20011",505 Jefferson St NW,Under Construction,DHCD,14,38.955607,-77.020268,7,5,0,2,0,,246749,398243.28,143078.31,505 JEFFERSON STREET NW,2019-12-30T04:00:25.000Z
-77.020063832063272,38.955567892581442,1244,Ward 4,"5400 5th Street Northwest, Washington, District of Columbia 20011",5400 5th St Acquisition,Under Construction,DHCD,16,38.95556,-77.020062,5,4,4,3,0,,285180,398261.14,143073.14,5400 5TH STREET NW,2019-12-30T04:00:25.000Z
-76.933460902913609,38.904138437379736,1245,Ward 7,"1035 48th Street Northeast, Washington, District of Columbia 20019",1035 48th St NE,Completed 2015 to Date,DHCD,12,38.904131,-76.933459,0,12,0,0,0,,74984,405771.72,137365.94,1035 48TH STREET NE,2019-12-30T04:00:25.000Z
-76.980181698315121,38.866128252022996,1246,Ward 8,"1708 Good Hope Road Southeast, Washington, District of Columbia 20020",Bread for the City SE Center,Under Construction,DHCD,0,38.866121,-76.980179,0,0,0,0,0,,57586,401720.13,133144.6,1708 GOOD HOPE ROAD SE,2019-12-30T04:00:25.000Z
-77.01329728769069,38.900214787710887,1247,Ward 6,"888 New Jersey Avenue Southeast, Washington, District of Columbia 20003",Capitol Vista,Under Construction,DMPED DHCD OP,192,38.900207,-77.013295,21,83,88,0,0,17-06,,398846.743669156,136928.364121215,,2019-12-30T04:00:25.000Z
-76.979642837194405,38.92774258343654,1248,Ward 5,"1736 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1736 Rhode Island Ave NE,Under Construction,DHCD,61,38.927794,-76.979627,13,48,0,0,0,,56748,401765.37,139984.29,1736 RHODE ISLAND AVENUE NE,2019-12-30T04:00:25.000Z
-77.024792294713336,38.956498798624693,1249,Ward 4,"813 Kennedy Street Northwest, Washington, District of Columbia 20011",809-813 Kennedy St NW,Pipeline,DCHFA DHCD,38,38.956491,-77.02479,3,35,0,0,0,,,397851.322548098,143176.579796162,,2019-12-30T04:00:25.000Z
-77.026767590947543,38.957620974758221,1250,Ward 4,"931 Longfellow Street Northwest, Washington, District of Columbia 20011",Brightwood Gardens,Under Construction,DHCD,52,38.957614,-77.026765,8,36,2,6,0,,254436,397680.15,143301.2,931 LONGFELLOW STREET NW,2019-12-30T04:00:25.000Z
-76.932457261842657,38.889232788504266,1251,Ward 7,"5 49th Street Southeast, Washington, District of Columbia 20019",Crawford Landing Townhomes,Pipeline,DHCD,28,38.889225,-76.932455,0,0,0,28,0,,,405859.99881821,135711.359185333,,2019-12-30T04:00:25.000Z
-77.028686470090548,38.936308636307025,1252,Ward 4,"1125 Spring Road Northwest, Washington, District of Columbia 20010",1125 Spring Road,Pipeline,DMPED DHCD,152,38.93622,-77.028601,58,66,24,1,3,,283920,397513.09,140935.39,1125 SPRING ROAD NW,2019-12-30T04:00:25.000Z
-76.98620156315296,38.913565066453877,1253,Ward 5,"1900 Gallaudet Street Northeast, Washington, District of Columbia 20002",Crummell School,Pipeline,DMPED DHCD,113,38.913558,-76.986199,28,85,0,0,0,,54496,401196.9,138410.36,1900 GALLAUDET STREET NE,2019-12-30T04:00:25.000Z
-77.017087771127365,38.8783901118329,1254,Ward 6,"1000 4th Street Southwest, Washington, District of Columbia 20024",Waterfront Station II,Pipeline,DMPED DHCD,133,38.878383,-77.017085,33,100,0,0,0,,307103,398517.49,134505.71,1000 4TH STREET SW,2019-12-30T04:00:25.000Z
-77.002293966880671,38.874724111176228,1255,Ward 6,"227 Tingey Street Southeast, Washington, District of Columbia 20376",The Yards Parcel L2 - The Estate,Under Construction,DHCD OP,53,38.874724,-77.00255,0,53,0,0,0,16-16,313295,399801.14,134098.62,227 TINGEY STREET SE,2019-12-30T04:00:25.000Z
-77.029303063153705,38.95815266499671,1256,Ward 4,"1214 Madison Street Northwest, Washington, District of Columbia 20011",M2R_MA,Pipeline,DHCD,1,38.958145,-77.029301,0,0,0,1,0,,253105,397460.41,143360.29,1214 MADISON STREET NW,2019-12-30T04:00:25.000Z
-76.973972273934422,38.898203473679551,1257,Ward 7,"633 21st Street Northeast, Washington, District of Columbia 20002",The Jacob,Under Construction,DHCD,2,38.898196,-76.97397,0,1,1,0,0,,317222,402258,136705.33,633 21ST STREET NE,2019-12-30T04:00:25.000Z
-77.023911127961455,38.942131051366538,1258,Ward 4,"811 Upshur Street Northwest, Washington, District of Columbia 20011",811 Upshur St NW,Completed 2015 to Date,DHCD,1,38.942124,-77.023909,0,0,0,1,0,,252473,397927.28,141581.61,811 UPSHUR STREET NW,2019-12-30T04:00:25.000Z
-77.023126253870387,38.926387306892337,1259,Ward 1,"2814 Georgia Avenue Northwest, Washington, District of Columbia 20001",2814 Georgia Ave NW,Under Construction,DHCD,1,38.92638,-77.023124,0,1,0,0,0,,232547,397994.88,139833.9,2814 GEORGIA AVENUE NW,2019-12-30T04:00:25.000Z
-76.985163222363411,38.900401849513557,1260,Ward 6,"1402 H Street Northeast, Washington, District of Columbia 20002",Constellation on H,Completed 2015 to Date,DHCD,2,38.900439,-76.985176,0,1,0,1,0,,149983,401287.19,136949.15,1402 H STREET NE,2019-12-30T04:00:25.000Z
-76.977521712824839,38.929313154531961,1261,Ward 5,"1904 Irving Street Northeast, Washington, District of Columbia 20018",Amida,Under Construction,DHCD,2,38.929222,-76.977499,0,1,0,1,0,,54388,401949.25,140158.68,1904 IRVING STREET NE,2019-12-30T04:00:25.000Z
-77.079995888129702,38.95008404212642,1262,Ward 3,"4611 41st Street Northwest, Washington, District of Columbia 20016",4611 - 4615 41st Street NW,Pipeline,OP,3,,,0,0,3,0,0,18-03,284944,393065.92,142467.23,4611 41ST STREET NW,2019-12-30T04:00:25.000Z
-81.529192133279366,37.577269187734757,1263,Ward 6,"501 I Street Southwest, Washington, District of Columbia 20024",501 I St SW,Pipeline,OP,12,,,0,0,1,11,0,17-21,,0,0,,2019-12-30T04:00:25.000Z
-76.9971703102661,38.910544539357765,1265,Ward 5,"500 Penn Street Northeast, Washington, District of Columbia 20002","500 Penn Street NE, mised use development in FAM",Pipeline,OP,36,-76.997168,38.910537,0,0,36,0,0,17-14,15446,400245.62,138074.97,500 PENN STREET NE,2019-12-30T04:00:25.000Z
-76.926436988494075,38.898166817191608,1267,Ward 7,"5119 Nannie Helen Burroughs Avenue Northeast, Washington, District of Columbia 20019","5127 Nannie Helen Burroughs Ave NE, Strand",Under Construction,DMPED DCHFA DHCD OP,86,-76.926435,38.898159,28,0,58,0,0,17-10,288510,406381.5,136703.51,5119 NANNIE HELEN BURROUGHS AVENUE NE,2019-12-30T04:00:25.000Z
-77.001582834300237,38.911961935347939,1268,Ward 5,"1501 Harry Thomas Way Northeast, Washington, District of Columbia 20002","1501 Harry Thomas Way, Eckington Park",Under Construction,OP,23,,,0,0,23,0,0,17-09,315791,399862.92,138232.31,1501 HARRY THOMAS WAY NE,2019-12-30T04:00:25.000Z
-76.929089455982478,38.896646673843257,1269,Ward 7,"601 50th Street Northeast, Washington, District of Columbia 20019",Providence Place,Under Construction,DCHFA DHCD OP,93,38.896639,-76.929087,35,0,58,0,0,17-08,289784,406151.54,136534.58,601 50TH STREET NE,2019-12-30T04:00:25.000Z
-77.001441771323883,38.86964698826781,1271,Ward 8,,Howard Road / Poplar Point  Stage 1,Pipeline,OP,70,,,0,0,70,0,0,16-29,312964,399875.08,133535.02,,2019-12-30T04:00:25.000Z
-77.080874956115863,38.950492503246068,1272,Ward 3,"4620 Wisconsin Avenue Northwest, Washington, District of Columbia 20016",4620 Wisconsin Avenue NW,Pipeline,OP,15,,,0,0,15,0,0,16-26,264432,392989.76,142512.64,4620 WISCONSIN AVENUE NW,2019-12-30T04:00:25.000Z
-81.529192133279366,37.577269187734757,1274,Ward 5,,Brookland Manor,Pipeline,OP,331,,,265,0,0,66,0,14-18A,,0,0,,2019-12-30T04:00:25.000Z
-81.529192133279366,37.577269187734757,1275,Ward 7,"3450 Eads Street Northeast, Washington, District of Columbia 20019",3443 Benning Road / Eads Street NE,Pipeline,OP,70,,,14,0,56,0,0,16-20,,0,0,,2019-12-30T04:00:25.000Z
-76.989382942016817,38.943580377128285,1276,Ward 5,"1200 Varnum Street Northeast, Washington, District of Columbia 20017",1200 Varnum Street NE - Josephites / EYA rowhouse,Pipeline,DHCD OP,10,,,0,6,0,4,0,16-17,289610,400920.6,141742.28,1200 VARNUM STREET NE,2019-12-30T04:00:25.000Z
-77.00354441883816,38.908914189566758,1277,Ward 5,"100 Florida Avenue Northeast, Washington, District of Columbia 20002",Wash Gateway - Mid Atlantic major modification,Under Construction,OP,30,,,0,0,8,22,0,06-14D,306456,399692.78,137893.99,100 FLORIDA AVENUE NE,2019-12-30T04:00:25.000Z
-77.008718527230329,38.869871701597795,1278,Ward 6,"1620 South Capitol Street Southeast, Washington, District of Columbia 20593",Florida Rock PUD - stage 2 residential building,Under Construction,OP,24,,,0,0,6,18,0,04-14D,277754,399243.6,133560,1620 SOUTH CAPITOL STREET SE,2019-12-30T04:00:25.000Z
-81.529192133279366,37.577269187734757,1281,Ward 6,"220 L Street Northeast, Washington, District of Columbia 20002",1609 Congress Street NE,Under Construction,OP,8,,,0,0,5,3,0,16-13,,0,0,,2019-12-30T04:00:25.000Z
-76.999667702386532,38.907112753636582,1282,Ward 5,"400 Florida Avenue Northeast, Washington, District of Columbia 20002",400 Florida Avenue NE,Under Construction,OP,14,38.907206,-77.000007,0,0,7,7,0,16-10,28323,400029.02,137694.01,400 FLORIDA AVENUE NE,2019-12-30T04:00:25.000Z
,,1283,Ward 6,"1200 3rd Street Northeast, Washington, District of Columbia 20002","1200 3rd Street NE, Central Armature",Pipeline,OP,50,-77.002474,38.906279,0,0,25,25,0,16-09,,47069278.2139059,-6438487.58704405,,2019-12-30T04:00:25.000Z
-81.529192133279366,37.577269187734757,1284,Ward 5,"500 Morse Street Northeast, Washington, District of Columbia 20002",500 and 530 Morse Street NE,Under Construction,OP,30,,,0,0,15,15,0,16-05,,0,0,,2019-12-30T04:00:25.000Z
-77.001564970247358,38.907062116674226,1290,Ward 6,"301 N Street NE, Washington, District of Columbia 20002",301 - 331 N Street NE,Under Construction,DHCD OP,46,38.907055,-77.001563,0,12,15,19,0,15-28,287372,399864.46,137688.39,301 N STREET NE,2019-12-30T04:00:25.000Z
-77.000446058491349,38.908710834080033,1291,Ward 5,"350 Morse Street Northeast, Washington, District of Columbia 20002","300 - 350 Morse Street NE, Florida Ave Market - stage 1",Under Construction,OP,62,38.908703,-77.000444,0,0,31,31,0,15-27,287962,399961.51,137871.41,350 MORSE STREET NE,2019-12-30T04:00:25.000Z
-81.529192133279366,37.577269187734757,1293,Ward 5,"1275 5th Street Northeast, Washington, District of Columbia 20002",6th Street and Florida Ave NE,Pipeline,OP,145,,,0,0,45,100,0,15-24,,0,0,,2019-12-30T04:00:25.000Z
-77.002642103890764,38.911872193103079,1295,Ward 5,"1500 Harry Thomas Way Northeast, Washington, District of Columbia 20002","1500 HARRY THOMAS WAY NE, Washington, DC 20002",Under Construction,OP,56,38.911975,-77.002361,0,0,28,28,0,15-15,301737,399771.05,138222.35,1500 HARRY THOMAS WAY NE,2019-12-30T04:00:25.000Z
-76.984482277458383,38.87956878461916,1298,Ward 6,"1433 Pennsylvania Avenue Southeast, Washington, District of Columbia 20003",1401 Pennsylvania Ave SE,Under Construction,OP,13,38.879561,-76.98448,0,0,4,9,0,15-12,,401346.650508798,134636.527221962,,2019-12-30T04:00:25.000Z
-76.996662256090076,38.928802695206571,1299,Ward 5,"3112 7th Street Northeast, Washington, District of Columbia 20017","3112 7th Street, NE",Under Construction,OP,3,,,0,0,2,1,0,15-02,156288,400289.61,140101.78,3112 7TH STREET NE,2019-12-30T04:00:25.000Z
-76.99707721074796,38.909028793042957,1302,Ward 5,"1325 5th Street NE, Washington, District of Columbia 20002",1309 5th St NE,Pipeline,OP,19,-76.99765,38.908717,0,0,5,14,0,14-12B,286052,400253.7,137906.71,1325 5TH STREET NE,2019-12-30T04:00:25.000Z
-77.095850197493775,38.946030911654333,1380,Ward 3,,Spring Valley Shopping Center,Pipeline,OP,29,,,0,0,29,0,0,19-10,294298,391691.15,142018.62,,2019-12-30T04:00:25.000Z
-77.011114433872152,38.907447065570501,1390,Ward 5,"57 N Street Northwest, Washington, District of Columbia 20001",Chapman Stables,Completed 2015 to Date,DHCD,11,38.90744,-77.011112,0,6,0,5,0,,237047,399036.19,137731.18,57 N STREET NW,2019-12-30T04:00:25.000Z
-77.048363335264398,38.906690431214223,1391,Ward 2,"1255 22nd Street Northwest, Washington, District of Columbia 20036",Legacy West End,Completed 2015 to Date,DHCD,15,38.906683,-77.048361,0,0,0,15,0,,242473,395805.37,137648.24,1255 22ND STREET NW,2019-12-30T04:00:25.000Z
-76.98671386423824,38.878246832749696,1392,Ward 6,"1345 K Street SE, Washington, District of Columbia 20003",Stone Hill Condominiums,Completed 2015 to Date,DHCD,2,38.878239,-76.986712,0,1,0,1,0,,66556,401153.04,134489.75,1345 K STREET SE,2019-12-30T04:00:25.000Z
-77.030174291147901,38.916786247933302,1310,Ward 1,"1310 U Street Northwest, Washington, District of Columbia 20009",13th & U Street,Completed 2015 to Date,OP,12,38.916779,-77.030172,0,0,0,12,0,12-20,240430,397383.38,138768.28,1310 U STREET NW,2019-12-30T04:00:25.000Z
-77.012949313131969,38.864134391827236,1379,Ward 6,"2100 2nd Street Southwest, Washington, District of Columbia 20593",2100 2nd Street SW,Under Construction,DHCD OP,7,,,0,4,3,0,0,17-05,277778,398876.36,132923.16,2100 2ND STREET SW,2019-12-30T04:00:25.000Z
-77.022785124875242,38.933247923577788,1401,Ward 1,"625 Park Road Northwest, Washington, District of Columbia 20010",625 Park Rd NW,Completed 2015 to Date,DHCD,4,38.93324,-77.022783,0,2,0,2,0,,228789,398024.65,140595.48,625 PARK ROAD NW,2019-12-30T04:00:25.000Z
-76.983206687433949,38.926182909487892,1402,Ward 5,"1522 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1522 Rhode Island Ave NE,Under Construction,DHCD,3,38.926175,-76.983204,0,1,2,0,0,,286295,401456.38,139811.09,1522 RHODE ISLAND AVENUE NE,2019-12-30T04:00:25.000Z
-76.990659430901218,38.930379274627761,1403,Ward 5,"1201 Kearny Street Northeast, Washington, District of Columbia 20017",Mews at Kearny,Under Construction,DHCD,1,38.930377,-76.990635,0,1,0,0,0,,72100,400810.09,140276.83,1201 KEARNY STREET NE,2019-12-30T04:00:25.000Z
-77.027504295185963,38.950424797300066,1404,Ward 4,"4910 Georgia Avenue Northwest, Washington, District of Columbia 20011",4910 Georgia Ave NW,Under Construction,DHCD,3,38.950417,-77.027502,0,0,3,0,0,,,397616.056361621,142502.377713268,,2019-12-30T04:00:25.000Z
-77.026889295968374,38.966316800523323,1405,Ward 4,"917 Sheridan Street Northwest, Washington, District of Columbia 20011",917 Sheridan,Under Construction,DHCD,2,38.966309,-77.026887,0,0,2,0,0,,,397669.885725387,144266.520507511,,2019-12-30T04:00:25.000Z
-77.02284886269419,38.955066792021796,1406,Ward 4,"710 Jefferson Street Northwest, Washington, District of Columbia 20011",710 Jefferson St NW,Under Construction,DHCD,14,,,5,7,0,2,0,,250236,398019.73,143017.57,710 JEFFERSON STREET NW,2019-12-30T04:00:25.000Z
-76.93219026150085,38.884980787655977,1407,Ward 7,"4922 Call Place Southeast, Washington, District of Columbia 20019",Amber Overlook,Under Construction,DHCD,32,38.884973,-76.932188,0,6,0,26,0,,,405883.513542383,135239.371483422,,2019-12-30T04:00:25.000Z
-76.989413853985468,38.882215935786455,1408,Ward 6,"1220 Pennsylvania Avenue Southeast, Washington, District of Columbia 20003",Capitol Courts,Under Construction,DHCD,11,38.882208,-76.989412,0,6,0,5,0,,314729,400918.71,134930.32,1220 PENNSYLVANIA AVENUE SE,2019-12-30T04:00:25.000Z
-77.022682449691843,38.917214126718576,1409,Ward 1,"2009 8th Street Northwest, Washington, District of Columbia 20001",2009 8th St NW,Under Construction,DHCD,10,38.917423,-77.022668,0,1,9,0,0,,242769,398033.11,138815.59,2009 8TH STREET NW,2019-12-30T04:00:25.000Z
-77.020727637736229,38.913366669415289,1410,Ward 6,"660 Glick Court NW, Washington, District of Columbia 20001",Glick Court,Completed 2015 to Date,DHCD,1,38.913398,-77.02074,0,0,1,0,0,,316497,398202.54,138388.45,660 GLICK COURT NW,2019-12-30T04:00:25.000Z
-76.981118277851465,38.903205789513081,1411,Ward 5,"1021 Bladensburg Road Northeast, Washington, District of Columbia 20002",Mercer Lofts,Under Construction,DHCD,3,38.903198,-76.981116,0,1,2,0,0,,,401637.997693402,137260.474638492,,2019-12-30T04:00:25.000Z
-77.008550665096905,38.875914190445968,1412,Ward 6,"1211 Van Street Southeast, Washington, District of Columbia 20003",Avidian,Under Construction,DHCD,15,38.875906,-77.008548,0,0,0,15,0,,318704,399258.23,134230.76,1211 VAN STREET SE,2019-12-30T04:00:25.000Z
-77.024656293829736,38.942764795863482,1413,Ward 4,"836 Varnum Street Northwest, Washington, District of Columbia 20011",836 Varnum St NW,Under Construction,DHCD,2,38.942757,-77.024654,0,0,0,2,0,,,397862.698627398,141651.978442394,,2019-12-30T04:00:25.000Z
-77.024656293829736,38.942764795863482,1414,Ward 4,"838 Varnum Street Northwest, Washington, District of Columbia 20011",838 Varnum St NW,Under Construction,DHCD,1,38.942757,-77.024654,0,0,0,1,0,,,397862.698627398,141651.978442394,,2019-12-30T04:00:25.000Z
-76.983477056104121,38.882667377909158,1415,Ward 7,"1501 E Street Southeast, Washington, District of Columbia 20003",Cynthia Towns,Under Construction,DHCD,1,38.88266,-76.983475,0,0,0,1,0,,62597,401433.81,134980.51,1501 E STREET SE,2019-12-30T04:00:25.000Z
-77.031666865447818,38.919672842859136,1416,Ward 1,"2213 14th Street Northwest, Washington, District of Columbia 20009",2213 14th ST SW,Under Construction,DHCD,4,38.919665,-77.031665,0,1,3,0,0,,284282,397254.05,139088.76,2213 14TH STREET NW,2019-12-30T04:00:25.000Z
-77.027357295034875,38.948705796959352,1417,Ward 4,"4804 Georgia Avenue Northwest, Washington, District of Columbia 20012",4804 Georgia Ave NW,Under Construction,DHCD,3,38.948698,-77.027355,0,1,0,1,1,,,397628.74151547,142311.549348708,,2019-12-30T04:00:25.000Z
-76.985494472027938,38.909830753089089,1418,Ward 5,"1734 Montello Avenue Northeast, Washington, District of Columbia 20002",1734 Montello Ave NE,Under Construction,DHCD,1,38.909823,-76.985492,0,0,1,0,0,,56694,401258.29,137995.83,1734 MONTELLO AVENUE NE,2019-12-30T04:00:25.000Z
-77.026812296956621,38.982816803847612,1419,Ward 4,"7700 Georgia Avenue Northwest, Washington, District of Columbia 20012",7700 Georgia,Under Construction,DHCD,3,38.982809,-77.02681,0,1,0,2,0,,,397677.09672321,146098.176746705,,2019-12-30T04:00:25.000Z
-77.07192730956146,38.959223797411113,1420,Ward 3,"5301 Connecticut Avenue Northwest, Washington, District of Columbia 20015",5301-5303 Connecticut Ave NW,Under Construction,DHCD,2,38.959216,-77.071925,0,0,2,0,0,,,393766.127337909,143481.243977464,,2019-12-30T04:00:25.000Z
-76.981479796732984,38.865883346165312,1422,Ward 8,"1605 Good Hope Road Southeast, Washington, District of Columbia 20020",Nerano 1,Pipeline,DHCD,3,38.865876,-76.981478,0,0,3,0,0,,314544,401607.48,133117.39,1605 GOOD HOPE ROAD SE,2019-12-30T04:00:25.000Z
-76.981245090949017,38.865840338572845,1424,Ward 8,"1607 Good Hope Road Southeast, Washington, District of Columbia 20020",Nerano 2,Pipeline,DHCD,3,38.865833,-76.981243,0,0,3,0,0,,314545,401627.85,133112.62,1607 GOOD HOPE ROAD SE,2019-12-30T04:00:25.000Z
-77.007356565748481,38.830570056416143,1425,Ward 8,"4016 South Capitol Street Southeast, Washington, District of Columbia 20032",4016-4022 S Capitol Street SE,Pipeline,DHCD,3,38.830563,-77.007354,0,2,0,1,0,,27895,399361.44,129197.23,4016 SOUTH CAPITOL STREET SE,2019-12-30T04:00:25.000Z
-76.9545835317642,38.884012506551741,1426,Ward 7,"3600 Ely Place Southeast, Washington, District of Columbia 20019",Anacostia Gardens Apartments,Pipeline,DCHFA DHCD,99,38.884005,-76.954581,0,9,90,0,0,,33069,403940.68,135130.68,3600 ELY PLACE SE,2019-12-30T04:00:25.000Z
